date,T2M,RH2M,PRECTOTCORR,division
2010-08-02,28.41,86.19,16.27,Sylhet
2010-08-03,27.71,87.21,12.39,Sylhet
2010-08-04,28.38,85.47,5.09,Sylhet
2010-08-05,29.18,85.36,8.51,Sylhet
2010-08-06,28.79,84.48,3.47,Sylhet
2010-08-07,28.64,86.48,0.67,Sylhet
2010-08-08,28.6,86.13,4.22,Sylhet
2010-08-09,29.73,81.16,2.09,Sylhet
2010-08-10,29.69,82.36,11.99,Sylhet
2010-08-11,28.28,91.42,14.46,Sylhet
2010-08-12,28.17,90.36,44.91,Sylhet
2010-08-13,27.36,92.51,14.58,Sylhet
2010-08-14,28.3,87.34,20.26,Sylhet
2010-08-15,28.16,88.25,9.22,Sylhet
2010-08-16,28.2,88.86,11.25,Sylhet
2010-08-17,28.17,88.53,10.32,Sylhet
2010-08-18,28.3,88.14,12.71,Sylhet
2010-08-19,28.2,88.27,5.57,Sylhet
2010-08-20,27.91,90.06,20.86,Sylhet
2010-08-21,28.34,88.75,4.46,Sylhet
2010-08-22,27.98,86.73,15.96,Sylhet
2010-08-23,29.16,82.25,2.24,Sylhet
2010-08-24,28.3,89.36,5.76,Sylhet
2010-08-25,28.34,86.03,7.71,Sylhet
2010-08-26,28.03,90.56,12.91,Sylhet
2010-08-27,27.12,91.62,10.25,Sylhet
2010-08-28,28.03,88.49,20.63,Sylhet
2010-08-29,28.35,86.34,16.5,Sylhet
2010-08-30,28.76,86.36,19.97,Sylhet
2010-08-31,27.99,88.26,0.77,Sylhet
2010-09-01,28.95,84.41,1.73,Sylhet
2010-09-02,27.74,90.42,5.17,Sylhet
2010-09-03,27.85,86.77,26.81,Sylhet
2010-09-04,27.46,90.17,27.97,Sylhet
2010-09-05,28.66,87.05,1.69,Sylhet
2010-09-06,29.04,85.19,7.4,Sylhet
2010-09-07,27.74,87.2,23.76,Sylhet
2010-09-08,28.49,86.25,2.95,Sylhet
2010-09-09,27.79,89.92,7.72,Sylhet
2010-09-10,27.46,92.96,14.48,Sylhet
2010-09-11,28.0,86.12,3.94,Sylhet
2010-09-12,28.31,83.26,2.7,Sylhet
2010-09-13,26.71,93.53,20.59,Sylhet
2010-09-14,26.69,91.13,15.84,Sylhet
2010-09-15,27.37,87.09,5.79,Sylhet
2010-09-16,26.18,89.26,7.65,Sylhet
2010-09-17,27.34,84.58,10.48,Sylhet
2010-09-18,26.13,91.88,17.5,Sylhet
2010-09-19,26.6,90.5,10.76,Sylhet
2010-09-20,26.24,91.46,9.14,Sylhet
2010-09-21,26.46,89.16,9.22,Sylhet
2010-09-22,27.54,85.51,1.28,Sylhet
2010-09-23,28.17,84.58,2.9,Sylhet
2010-09-24,26.68,93.25,32.63,Sylhet
2010-09-25,26.52,91.7,28.43,Sylhet
2010-09-26,26.35,91.82,9.48,Sylhet
2010-09-27,27.09,90.75,26.29,Sylhet
2010-09-28,28.08,83.2,17.16,Sylhet
2010-09-29,28.35,80.55,0.6,Sylhet
2010-09-30,27.96,83.21,0.11,Sylhet
2010-10-01,27.97,87.25,0.33,Sylhet
2010-10-02,28.64,82.31,0.01,Sylhet
2010-10-03,28.38,84.19,0.0,Sylhet
2010-10-04,27.19,88.26,0.0,Sylhet
2010-10-05,26.43,93.11,8.29,Sylhet
2010-10-06,25.85,90.23,9.98,Sylhet
2010-10-07,24.06,94.1,21.76,Sylhet
2010-10-08,24.07,94.49,127.53,Sylhet
2010-10-09,26.65,91.2,44.52,Sylhet
2010-10-10,25.72,81.75,0.02,Sylhet
2010-10-11,26.39,77.98,0.0,Sylhet
2010-10-12,25.87,83.04,0.0,Sylhet
2010-10-13,26.71,84.5,0.01,Sylhet
2010-10-14,26.75,87.24,2.94,Sylhet
2010-10-15,26.23,92.08,3.42,Sylhet
2010-10-16,25.72,92.02,2.37,Sylhet
2010-10-17,26.77,86.32,3.84,Sylhet
2010-10-18,27.27,85.46,1.19,Sylhet
2010-10-19,28.23,82.71,0.1,Sylhet
2010-10-20,27.09,86.41,0.1,Sylhet
2010-10-21,26.89,84.05,4.93,Sylhet
2010-10-22,25.78,90.58,4.27,Sylhet
2010-10-23,25.79,89.71,1.26,Sylhet
2010-10-24,26.13,88.02,4.37,Sylhet
2010-10-25,26.37,82.57,2.4,Sylhet
2010-10-26,26.02,84.97,0.13,Sylhet
2010-10-27,25.51,85.87,0.0,Sylhet
2010-10-28,24.57,84.56,0.0,Sylhet
2010-10-29,23.91,82.16,0.0,Sylhet
2010-10-30,24.03,83.98,0.0,Sylhet
2010-10-31,24.94,80.79,0.01,Sylhet
2010-11-01,24.41,86.9,0.19,Sylhet
2010-11-02,23.93,85.63,0.2,Sylhet
2010-11-03,24.65,83.63,0.11,Sylhet
2010-11-04,24.76,83.39,0.0,Sylhet
2010-11-05,24.59,81.81,0.0,Sylhet
2010-11-06,24.6,79.66,0.0,Sylhet
2010-11-07,24.79,79.04,0.0,Sylhet
2010-11-08,24.17,79.13,0.0,Sylhet
2010-11-09,23.3,80.62,0.0,Sylhet
2010-11-10,23.52,79.99,0.0,Sylhet
2010-11-11,23.54,81.62,0.0,Sylhet
2010-11-12,23.19,80.42,0.0,Sylhet
2010-11-13,22.78,83.13,0.0,Sylhet
2010-11-14,23.01,81.27,0.0,Sylhet
2010-11-15,22.9,84.18,0.0,Sylhet
2010-11-16,23.06,82.53,0.0,Sylhet
2010-11-17,22.57,81.04,0.0,Sylhet
2010-11-18,22.42,82.98,0.0,Sylhet
2010-11-19,22.74,85.3,0.22,Sylhet
2010-11-20,23.01,89.22,8.06,Sylhet
2010-11-21,22.39,86.46,2.13,Sylhet
2010-11-22,21.16,82.35,0.0,Sylhet
2010-11-23,20.85,82.85,0.0,Sylhet
2010-11-24,21.3,82.23,0.0,Sylhet
2010-11-25,21.47,83.92,0.0,Sylhet
2010-11-26,22.26,82.08,0.0,Sylhet
2010-11-27,22.16,84.29,0.0,Sylhet
2010-11-28,22.44,82.83,0.0,Sylhet
2010-11-29,21.8,84.53,0.0,Sylhet
2010-11-30,20.62,80.93,0.0,Sylhet
2010-12-01,19.05,77.0,0.0,Sylhet
2010-12-02,19.58,78.83,0.0,Sylhet
2010-12-03,19.77,80.52,0.0,Sylhet
2010-12-04,20.26,79.8,3.27,Sylhet
2010-12-05,19.89,81.25,0.0,Sylhet
2010-12-06,20.05,84.38,0.04,Sylhet
2010-12-07,20.78,83.55,0.09,Sylhet
2010-12-08,20.97,86.85,1.23,Sylhet
2010-12-09,20.61,93.17,44.23,Sylhet
2010-12-10,22.59,87.48,3.07,Sylhet
2010-12-11,21.57,85.45,0.05,Sylhet
2010-12-12,18.4,78.16,0.0,Sylhet
2010-12-13,17.31,76.3,0.0,Sylhet
2010-12-14,17.03,79.45,0.0,Sylhet
2010-12-15,16.86,80.67,0.0,Sylhet
2010-12-16,16.6,80.16,0.0,Sylhet
2010-12-17,17.51,75.72,0.0,Sylhet
2010-12-18,17.2,77.05,0.0,Sylhet
2010-12-19,17.13,75.58,0.0,Sylhet
2010-12-20,16.55,79.12,0.0,Sylhet
2010-12-21,16.34,75.25,0.0,Sylhet
2010-12-22,16.7,76.69,0.0,Sylhet
2010-12-23,16.31,79.85,0.0,Sylhet
2010-12-24,16.18,79.86,0.0,Sylhet
2010-12-25,15.56,80.24,0.0,Sylhet
2010-12-26,15.95,76.95,0.0,Sylhet
2010-12-27,16.25,76.2,0.0,Sylhet
2010-12-28,16.46,75.86,0.0,Sylhet
2010-12-29,16.05,78.71,0.0,Sylhet
2010-12-30,16.89,74.61,0.0,Sylhet
2010-12-31,16.83,78.64,0.0,Sylhet
2011-01-01,16.89,83.11,0.02,Sylhet
2011-01-02,17.27,81.13,0.02,Sylhet
2011-01-03,15.55,80.67,0.0,Sylhet
2011-01-04,15.86,78.01,0.0,Sylhet
2011-01-05,16.66,74.96,0.0,Sylhet
2011-01-06,17.33,76.6,0.0,Sylhet
2011-01-07,17.34,75.69,0.0,Sylhet
2011-01-08,16.67,76.35,0.0,Sylhet
2011-01-09,17.49,78.7,0.25,Sylhet
2011-01-10,17.05,78.14,0.01,Sylhet
2011-01-11,15.14,71.28,0.0,Sylhet
2011-01-12,14.94,69.6,0.0,Sylhet
2011-01-13,13.87,77.91,0.0,Sylhet
2011-01-14,14.98,72.18,0.0,Sylhet
2011-01-15,14.97,74.19,0.0,Sylhet
2011-01-16,15.98,77.14,0.64,Sylhet
2011-01-17,15.99,76.82,0.17,Sylhet
2011-01-18,13.63,74.71,0.0,Sylhet
2011-01-19,14.5,66.24,0.1,Sylhet
2011-01-20,14.22,72.49,0.0,Sylhet
2011-01-21,14.03,71.97,0.0,Sylhet
2011-01-22,14.51,75.26,0.0,Sylhet
2011-01-23,14.97,74.59,0.0,Sylhet
2011-01-24,15.67,75.49,0.0,Sylhet
2011-01-25,16.94,73.58,0.0,Sylhet
2011-01-26,17.78,71.92,0.0,Sylhet
2011-01-27,18.61,71.62,0.0,Sylhet
2011-01-28,17.66,69.91,0.0,Sylhet
2011-01-29,16.23,70.64,0.0,Sylhet
2011-01-30,16.92,71.74,0.0,Sylhet
2011-01-31,18.4,70.85,0.0,Sylhet
2011-02-01,19.2,67.59,0.0,Sylhet
2011-02-02,17.95,72.05,0.0,Sylhet
2011-02-03,18.92,71.53,0.0,Sylhet
2011-02-04,19.3,70.57,0.0,Sylhet
2011-02-05,19.12,67.64,0.0,Sylhet
2011-02-06,19.82,66.03,0.0,Sylhet
2011-02-07,20.52,65.31,0.0,Sylhet
2011-02-08,20.41,66.19,0.0,Sylhet
2011-02-09,20.23,68.21,0.0,Sylhet
2011-02-10,20.63,53.62,0.0,Sylhet
2011-02-11,18.12,55.23,0.0,Sylhet
2011-02-12,18.71,54.34,0.0,Sylhet
2011-02-13,18.76,59.93,0.0,Sylhet
2011-02-14,20.43,58.42,0.0,Sylhet
2011-02-15,22.36,62.31,0.0,Sylhet
2011-02-16,22.47,71.78,0.38,Sylhet
2011-02-17,21.47,75.48,2.39,Sylhet
2011-02-18,20.88,66.98,0.08,Sylhet
2011-02-19,20.55,65.47,0.0,Sylhet
2011-02-20,20.97,63.04,0.0,Sylhet
2011-02-21,20.22,61.4,0.0,Sylhet
2011-02-22,21.04,54.57,0.0,Sylhet
2011-02-23,20.18,56.98,0.0,Sylhet
2011-02-24,20.9,55.81,0.0,Sylhet
2011-02-25,21.31,56.47,0.0,Sylhet
2011-02-26,22.33,57.21,0.0,Sylhet
2011-02-27,22.6,53.64,0.0,Sylhet
2011-02-28,22.23,40.64,0.0,Sylhet
2011-03-01,20.93,49.45,0.0,Sylhet
2011-03-02,21.67,50.97,0.0,Sylhet
2011-03-03,23.03,46.94,0.0,Sylhet
2011-03-04,24.34,47.03,0.0,Sylhet
2011-03-05,25.05,50.71,0.0,Sylhet
2011-03-06,25.19,47.43,0.0,Sylhet
2011-03-07,24.61,33.44,0.0,Sylhet
2011-03-08,23.36,37.82,0.0,Sylhet
2011-03-09,24.36,44.49,0.0,Sylhet
2011-03-10,25.8,46.55,0.01,Sylhet
2011-03-11,25.74,55.57,0.0,Sylhet
2011-03-12,23.64,71.79,0.02,Sylhet
2011-03-13,25.24,55.86,0.0,Sylhet
2011-03-14,24.28,47.24,0.0,Sylhet
2011-03-15,24.83,48.91,0.0,Sylhet
2011-03-16,24.09,53.25,0.0,Sylhet
2011-03-17,24.99,57.99,0.44,Sylhet
2011-03-18,24.69,65.67,3.74,Sylhet
2011-03-19,26.1,68.03,5.13,Sylhet
2011-03-20,27.5,64.46,0.13,Sylhet
2011-03-21,27.59,64.99,5.89,Sylhet
2011-03-22,27.31,67.24,4.46,Sylhet
2011-03-23,27.85,58.83,0.24,Sylhet
2011-03-24,27.61,56.35,3.43,Sylhet
2011-03-25,27.65,59.53,3.68,Sylhet
2011-03-26,27.68,60.78,3.01,Sylhet
2011-03-27,26.12,61.87,0.4,Sylhet
2011-03-28,25.85,61.4,3.8,Sylhet
2011-03-29,25.53,63.78,2.12,Sylhet
2011-03-30,25.06,72.4,13.2,Sylhet
2011-03-31,25.02,80.12,22.04,Sylhet
2011-04-01,25.92,68.02,8.57,Sylhet
2011-04-02,26.15,68.59,11.58,Sylhet
2011-04-03,27.05,65.99,3.2,Sylhet
2011-04-04,27.7,62.16,0.22,Sylhet
2011-04-05,26.85,63.17,2.85,Sylhet
2011-04-06,28.15,53.05,0.0,Sylhet
2011-04-07,28.23,44.85,0.0,Sylhet
2011-04-08,27.93,47.6,0.01,Sylhet
2011-04-09,28.57,50.74,0.0,Sylhet
2011-04-10,26.38,58.38,0.0,Sylhet
2011-04-11,27.52,53.3,0.0,Sylhet
2011-04-12,28.52,49.97,0.0,Sylhet
2011-04-13,29.65,52.25,0.16,Sylhet
2011-04-14,29.78,55.02,2.26,Sylhet
2011-04-15,29.12,56.52,1.87,Sylhet
2011-04-16,29.99,50.99,0.0,Sylhet
2011-04-17,29.09,58.38,4.58,Sylhet
2011-04-18,29.65,59.36,0.34,Sylhet
2011-04-19,27.92,67.51,4.02,Sylhet
2011-04-20,28.24,69.85,12.71,Sylhet
2011-04-21,28.19,69.82,3.86,Sylhet
2011-04-22,28.73,65.27,3.26,Sylhet
2011-04-23,28.44,60.66,0.02,Sylhet
2011-04-24,29.46,52.99,0.22,Sylhet
2011-04-25,27.19,66.76,4.58,Sylhet
2011-04-26,27.59,58.38,1.37,Sylhet
2011-04-27,26.1,64.93,3.11,Sylhet
2011-04-28,28.06,58.84,1.29,Sylhet
2011-04-29,28.3,63.19,4.8,Sylhet
2011-04-30,29.44,60.23,1.54,Sylhet
2011-05-01,29.08,66.96,9.94,Sylhet
2011-05-02,28.78,70.98,11.68,Sylhet
2011-05-03,28.61,73.25,9.08,Sylhet
2011-05-04,27.7,78.23,13.56,Sylhet
2011-05-05,28.26,73.1,7.85,Sylhet
2011-05-06,29.56,67.49,14.74,Sylhet
2011-05-07,29.15,71.1,18.09,Sylhet
2011-05-08,29.59,68.64,7.23,Sylhet
2011-05-09,30.22,62.03,3.9,Sylhet
2011-05-10,29.47,66.78,8.63,Sylhet
2011-05-11,28.77,75.66,19.35,Sylhet
2011-05-12,30.16,69.75,3.77,Sylhet
2011-05-13,30.0,71.25,1.59,Sylhet
2011-05-14,29.42,74.55,16.26,Sylhet
2011-05-15,29.82,71.75,9.77,Sylhet
2011-05-16,29.82,71.18,21.28,Sylhet
2011-05-17,30.14,71.09,0.49,Sylhet
2011-05-18,29.52,77.51,7.22,Sylhet
2011-05-19,28.28,83.47,20.99,Sylhet
2011-05-20,27.73,84.33,6.02,Sylhet
2011-05-21,27.24,89.58,36.3,Sylhet
2011-05-22,27.93,86.81,12.35,Sylhet
2011-05-23,28.26,88.46,14.44,Sylhet
2011-05-24,28.47,85.35,21.29,Sylhet
2011-05-25,29.07,77.86,7.69,Sylhet
2011-05-26,28.45,84.5,3.5,Sylhet
2011-05-27,27.42,85.83,10.99,Sylhet
2011-05-28,28.89,78.56,8.13,Sylhet
2011-05-29,27.7,85.29,17.88,Sylhet
2011-05-30,27.09,91.27,20.96,Sylhet
2011-05-31,26.81,93.9,15.07,Sylhet
2011-06-01,26.84,87.38,13.01,Sylhet
2011-06-02,27.57,84.48,7.52,Sylhet
2011-06-03,28.42,81.84,7.12,Sylhet
2011-06-04,28.28,85.35,4.67,Sylhet
2011-06-05,28.56,84.79,7.39,Sylhet
2011-06-06,28.96,83.8,0.78,Sylhet
2011-06-07,28.25,87.7,19.08,Sylhet
2011-06-08,27.82,83.78,31.73,Sylhet
2011-06-09,29.04,80.85,12.34,Sylhet
2011-06-10,28.3,87.11,0.62,Sylhet
2011-06-11,27.83,90.57,3.25,Sylhet
2011-06-12,28.14,82.49,5.18,Sylhet
2011-06-13,29.5,72.61,4.2,Sylhet
2011-06-14,28.59,84.11,2.14,Sylhet
2011-06-15,28.41,85.72,9.08,Sylhet
2011-06-16,27.86,89.51,5.07,Sylhet
2011-06-17,28.35,86.0,16.08,Sylhet
2011-06-18,28.69,83.96,2.24,Sylhet
2011-06-19,29.13,83.61,1.16,Sylhet
2011-06-20,29.32,83.41,23.96,Sylhet
2011-06-21,29.04,83.61,0.17,Sylhet
2011-06-22,28.88,84.59,3.33,Sylhet
2011-06-23,28.42,89.48,19.93,Sylhet
2011-06-24,28.75,88.71,41.81,Sylhet
2011-06-25,29.23,84.99,3.73,Sylhet
2011-06-26,28.7,87.66,10.99,Sylhet
2011-06-27,27.27,90.49,23.85,Sylhet
2011-06-28,27.71,90.08,19.35,Sylhet
2011-06-29,27.78,90.72,15.1,Sylhet
2011-06-30,27.83,91.63,57.45,Sylhet
2011-07-01,28.23,89.41,22.05,Sylhet
2011-07-02,27.32,91.23,31.06,Sylhet
2011-07-03,27.5,87.55,4.07,Sylhet
2011-07-04,27.55,87.16,7.35,Sylhet
2011-07-05,28.43,82.27,7.06,Sylhet
2011-07-06,27.95,85.38,7.38,Sylhet
2011-07-07,27.63,88.41,21.62,Sylhet
2011-07-08,27.81,87.85,26.29,Sylhet
2011-07-09,28.35,86.55,19.64,Sylhet
2011-07-10,29.01,86.42,13.13,Sylhet
2011-07-11,29.81,82.95,0.16,Sylhet
2011-07-12,28.81,88.13,2.82,Sylhet
2011-07-13,29.34,84.35,4.24,Sylhet
2011-07-14,28.54,87.27,6.75,Sylhet
2011-07-15,27.98,87.93,14.16,Sylhet
2011-07-16,28.23,86.95,5.02,Sylhet
2011-07-17,28.92,84.25,5.23,Sylhet
2011-07-18,27.56,90.58,13.79,Sylhet
2011-07-19,28.03,90.92,33.6,Sylhet
2011-07-20,28.59,86.76,9.18,Sylhet
2011-07-21,28.37,87.85,15.57,Sylhet
2011-07-22,28.22,87.57,9.45,Sylhet
2011-07-23,26.72,89.34,4.16,Sylhet
2011-07-24,28.7,82.1,2.28,Sylhet
2011-07-25,28.56,88.54,4.29,Sylhet
2011-07-26,28.39,86.24,18.13,Sylhet
2011-07-27,28.29,87.23,2.15,Sylhet
2011-07-28,28.85,85.66,5.66,Sylhet
2011-07-29,28.84,84.98,4.25,Sylhet
2011-07-30,29.22,86.02,20.47,Sylhet
2011-07-31,29.68,83.35,15.65,Sylhet
2011-08-01,30.62,79.62,0.02,Sylhet
2011-08-02,31.35,81.19,10.3,Sylhet
2011-08-03,28.99,88.06,16.33,Sylhet
2011-08-04,28.69,87.87,21.8,Sylhet
2011-08-05,27.73,91.39,27.67,Sylhet
2011-08-06,27.9,90.85,16.2,Sylhet
2011-08-07,28.03,90.65,11.28,Sylhet
2011-08-08,27.52,89.84,52.63,Sylhet
2011-08-09,26.71,92.71,34.83,Sylhet
2011-08-10,27.24,85.65,50.1,Sylhet
2011-08-11,28.34,83.14,4.18,Sylhet
2011-08-12,28.5,82.31,8.89,Sylhet
2011-08-13,27.61,87.3,13.01,Sylhet
2011-08-14,27.22,89.77,12.98,Sylhet
2011-08-15,27.37,88.16,11.84,Sylhet
2011-08-16,25.81,92.21,80.46,Sylhet
2011-08-17,25.85,90.28,37.56,Sylhet
2011-08-18,26.66,88.96,5.87,Sylhet
2011-08-19,26.84,87.19,12.7,Sylhet
2011-08-20,28.73,83.09,4.36,Sylhet
2011-08-21,26.99,95.33,14.68,Sylhet
2011-08-22,27.81,92.05,14.17,Sylhet
2011-08-23,27.85,89.73,11.2,Sylhet
2011-08-24,26.94,92.67,14.73,Sylhet
2011-08-25,27.11,88.61,5.45,Sylhet
2011-08-26,26.95,87.76,5.3,Sylhet
2011-08-27,27.66,86.89,2.05,Sylhet
2011-08-28,27.84,87.02,1.63,Sylhet
2011-08-29,29.74,81.2,0.65,Sylhet
2011-08-30,29.5,84.37,4.25,Sylhet
2011-08-31,28.37,87.79,5.97,Sylhet
2011-09-01,28.13,86.32,10.14,Sylhet
2011-09-02,28.13,83.62,4.55,Sylhet
2011-09-03,28.38,78.77,0.36,Sylhet
2011-09-04,29.12,82.66,2.26,Sylhet
2011-09-05,28.86,85.43,18.06,Sylhet
2011-09-06,27.21,93.09,11.7,Sylhet
2011-09-07,26.62,93.36,9.0,Sylhet
2011-09-08,26.97,90.56,4.02,Sylhet
2011-09-09,27.6,88.8,1.61,Sylhet
2011-09-10,28.45,82.92,3.07,Sylhet
2011-09-11,28.13,88.05,5.4,Sylhet
2011-09-12,29.81,81.69,0.22,Sylhet
2011-09-13,30.08,81.84,11.35,Sylhet
2011-09-14,27.01,89.17,34.7,Sylhet
2011-09-15,26.38,92.66,6.12,Sylhet
2011-09-16,26.37,94.89,31.68,Sylhet
2011-09-17,26.72,92.67,19.9,Sylhet
2011-09-18,27.73,85.58,9.72,Sylhet
2011-09-19,28.6,86.08,4.13,Sylhet
2011-09-20,26.26,90.25,3.24,Sylhet
2011-09-21,27.85,85.49,1.93,Sylhet
2011-09-22,27.86,87.59,4.53,Sylhet
2011-09-23,27.0,87.01,6.33,Sylhet
2011-09-24,27.23,87.83,3.3,Sylhet
2011-09-25,27.31,86.85,4.81,Sylhet
2011-09-26,27.63,86.72,6.77,Sylhet
2011-09-27,27.39,87.88,5.28,Sylhet
2011-09-28,27.94,84.64,2.38,Sylhet
2011-09-29,28.18,83.5,0.03,Sylhet
2011-09-30,28.35,86.36,0.05,Sylhet
2011-10-01,29.41,82.7,0.15,Sylhet
2011-10-02,28.95,81.22,1.0,Sylhet
2011-10-03,28.54,83.56,8.66,Sylhet
2011-10-04,28.64,80.83,2.87,Sylhet
2011-10-05,28.21,79.58,0.02,Sylhet
2011-10-06,27.84,80.15,0.02,Sylhet
2011-10-07,27.86,81.98,2.1,Sylhet
2011-10-08,28.54,78.64,2.28,Sylhet
2011-10-09,27.69,82.59,0.2,Sylhet
2011-10-10,27.85,83.03,0.17,Sylhet
2011-10-11,27.78,82.56,0.02,Sylhet
2011-10-12,27.35,82.4,0.0,Sylhet
2011-10-13,26.69,82.99,0.05,Sylhet
2011-10-14,26.74,83.26,0.0,Sylhet
2011-10-15,26.73,82.31,0.0,Sylhet
2011-10-16,26.73,79.47,0.0,Sylhet
2011-10-17,26.86,82.47,0.14,Sylhet
2011-10-18,25.62,90.62,1.27,Sylhet
2011-10-19,26.08,83.39,1.47,Sylhet
2011-10-20,24.92,89.41,0.06,Sylhet
2011-10-21,24.57,94.21,3.7,Sylhet
2011-10-22,24.91,90.09,10.32,Sylhet
2011-10-23,25.54,82.26,0.89,Sylhet
2011-10-24,25.05,80.58,0.0,Sylhet
2011-10-25,24.79,79.8,0.0,Sylhet
2011-10-26,24.98,77.21,0.0,Sylhet
2011-10-27,24.94,78.03,0.0,Sylhet
2011-10-28,24.45,76.02,0.0,Sylhet
2011-10-29,23.68,77.44,0.0,Sylhet
2011-10-30,23.55,77.32,0.0,Sylhet
2011-10-31,22.91,75.92,0.0,Sylhet
2011-11-01,23.1,73.01,0.0,Sylhet
2011-11-02,22.87,73.63,0.0,Sylhet
2011-11-03,22.19,74.11,0.0,Sylhet
2011-11-04,21.79,80.34,0.0,Sylhet
2011-11-05,22.31,78.6,0.0,Sylhet
2011-11-06,21.96,79.62,0.0,Sylhet
2011-11-07,21.61,78.71,0.0,Sylhet
2011-11-08,21.59,80.23,0.0,Sylhet
2011-11-09,21.73,77.03,0.0,Sylhet
2011-11-10,22.4,71.36,0.0,Sylhet
2011-11-11,22.61,72.25,0.0,Sylhet
2011-11-12,22.01,78.76,0.0,Sylhet
2011-11-13,22.19,78.58,0.0,Sylhet
2011-11-14,21.95,80.38,0.0,Sylhet
2011-11-15,21.72,78.55,0.02,Sylhet
2011-11-16,21.46,79.22,0.12,Sylhet
2011-11-17,20.67,79.78,0.01,Sylhet
2011-11-18,20.42,78.36,0.0,Sylhet
2011-11-19,20.31,81.84,0.0,Sylhet
2011-11-20,20.64,80.58,0.0,Sylhet
2011-11-21,21.26,78.05,0.0,Sylhet
2011-11-22,21.24,78.69,0.0,Sylhet
2011-11-23,20.71,81.88,0.0,Sylhet
2011-11-24,21.19,78.26,0.0,Sylhet
2011-11-25,21.4,77.07,0.0,Sylhet
2011-11-26,21.6,74.65,0.0,Sylhet
2011-11-27,21.05,75.06,0.0,Sylhet
2011-11-28,20.59,75.76,0.0,Sylhet
2011-11-29,20.42,80.16,0.0,Sylhet
2011-11-30,20.65,80.23,0.0,Sylhet
2011-12-01,21.63,80.3,0.0,Sylhet
2011-12-02,21.85,78.77,0.0,Sylhet
2011-12-03,22.21,74.27,0.01,Sylhet
2011-12-04,21.7,75.42,0.01,Sylhet
2011-12-05,21.16,80.15,0.0,Sylhet
2011-12-06,21.09,78.87,0.0,Sylhet
2011-12-07,20.96,78.56,0.0,Sylhet
2011-12-08,20.45,80.37,0.0,Sylhet
2011-12-09,20.29,77.05,0.0,Sylhet
2011-12-10,20.54,71.54,0.0,Sylhet
2011-12-11,18.98,78.75,0.0,Sylhet
2011-12-12,18.82,73.27,0.0,Sylhet
2011-12-13,16.98,76.21,0.0,Sylhet
2011-12-14,16.72,76.54,0.0,Sylhet
2011-12-15,16.13,75.99,0.0,Sylhet
2011-12-16,16.49,71.91,0.0,Sylhet
2011-12-17,15.85,68.24,0.0,Sylhet
2011-12-18,15.92,68.21,0.02,Sylhet
2011-12-19,15.67,69.57,0.0,Sylhet
2011-12-20,16.01,66.64,0.0,Sylhet
2011-12-21,15.93,69.49,0.0,Sylhet
2011-12-22,15.84,67.75,0.01,Sylhet
2011-12-23,15.95,65.68,0.0,Sylhet
2011-12-24,17.34,63.68,0.0,Sylhet
2011-12-25,18.02,70.07,0.0,Sylhet
2011-12-26,18.87,67.24,0.0,Sylhet
2011-12-27,19.62,67.35,0.0,Sylhet
2011-12-28,19.92,69.39,0.0,Sylhet
2011-12-29,20.17,70.81,0.0,Sylhet
2011-12-30,19.43,67.41,0.0,Sylhet
2011-12-31,18.77,63.7,0.0,Sylhet
2012-01-01,19.78,65.02,0.0,Sylhet
2012-01-02,20.8,67.88,1.04,Sylhet
2012-01-03,18.79,80.76,1.32,Sylhet
2012-01-04,18.5,71.55,0.01,Sylhet
2012-01-05,17.77,67.34,0.0,Sylhet
2012-01-06,16.96,70.71,0.01,Sylhet
2012-01-07,17.81,72.0,0.0,Sylhet
2012-01-08,18.36,72.18,0.09,Sylhet
2012-01-09,18.94,74.02,2.32,Sylhet
2012-01-10,19.04,75.59,0.48,Sylhet
2012-01-11,20.17,66.69,0.01,Sylhet
2012-01-12,17.97,66.69,0.0,Sylhet
2012-01-13,14.85,63.49,0.0,Sylhet
2012-01-14,14.61,62.43,0.0,Sylhet
2012-01-15,15.29,64.0,0.0,Sylhet
2012-01-16,15.74,61.3,0.0,Sylhet
2012-01-17,17.47,55.84,0.0,Sylhet
2012-01-18,18.9,58.54,0.06,Sylhet
2012-01-19,18.41,63.83,1.62,Sylhet
2012-01-20,17.95,65.3,1.74,Sylhet
2012-01-21,18.52,65.94,0.01,Sylhet
2012-01-22,16.83,60.1,0.0,Sylhet
2012-01-23,15.82,62.3,0.0,Sylhet
2012-01-24,15.82,57.05,0.0,Sylhet
2012-01-25,15.61,55.11,0.0,Sylhet
2012-01-26,16.0,54.64,0.0,Sylhet
2012-01-27,16.75,55.78,0.0,Sylhet
2012-01-28,16.78,57.54,0.0,Sylhet
2012-01-29,16.43,57.28,0.0,Sylhet
2012-01-30,17.8,54.12,0.0,Sylhet
2012-01-31,17.25,51.2,0.0,Sylhet
2012-02-01,16.98,50.28,0.0,Sylhet
2012-02-02,16.84,46.16,0.0,Sylhet
2012-02-03,16.9,48.3,0.0,Sylhet
2012-02-04,18.08,51.56,0.0,Sylhet
2012-02-05,19.27,49.89,0.0,Sylhet
2012-02-06,19.75,49.82,0.0,Sylhet
2012-02-07,19.92,52.91,0.0,Sylhet
2012-02-08,19.43,55.41,0.0,Sylhet
2012-02-09,21.67,55.66,0.02,Sylhet
2012-02-10,19.54,53.05,0.0,Sylhet
2012-02-11,17.96,38.29,0.0,Sylhet
